test_id,PM2.5,PM10,O3
donggaocun_aq#0,30.266688901931047,65.04805177450181,76.643352791667
donggaocun_aq#1,28.30794318765402,66.9797031581402,86.3201683163643
donggaocun_aq#2,29.251772567629814,71.24722164124252,94.29844415187837
donggaocun_aq#3,32.402719803154476,76.55463546514513,101.60723371803762
donggaocun_aq#4,36.1203587576747,82.80654963105918,108.3036950826645
donggaocun_aq#5,40.69860696792603,90.00567473471166,113.58136188983919
donggaocun_aq#6,46.10382542014123,97.624492906034,116.87460200488569
donggaocun_aq#7,51.50822966545821,105.36573715507986,119.23157110810281
donggaocun_aq#8,56.875589355826385,113.13878972083332,120.82900786399843
donggaocun_aq#9,62.230579793453224,121.01232152432205,121.83177615702154
donggaocun_aq#10,67.73176312446596,129.0872835367918,122.1460302770138
donggaocun_aq#11,73.50135217607023,137.53158293664455,121.68772473931314
donggaocun_aq#12,79.26089562475683,146.13134473562243,120.87598648667337
donggaocun_aq#13,84.75836855173112,154.40006941556933,119.97614286839963
donggaocun_aq#14,90.11976854503156,162.361733019352,119.02798964083196
donggaocun_aq#15,95.50925309956075,170.1800046116114,118.00180639326574
donggaocun_aq#16,100.8489483445883,177.88802534341815,117.0863329768181
donggaocun_aq#17,106.04781925678255,185.37695206701758,116.3810141682625
donggaocun_aq#18,111.09171573817731,192.6306559890509,115.96677246689798
donggaocun_aq#19,116.03357239067556,199.6713160723448,115.72793844342233
donggaocun_aq#20,120.95022952556612,206.63768187165263,115.58547082543375
donggaocun_aq#21,125.86419494450094,213.5749499499798,115.5201781243086
donggaocun_aq#22,130.41993907094002,220.47642618417743,116.03289796411993
donggaocun_aq#23,134.28298273682594,227.02008880674842,117.5097503066063
donggaocun_aq#24,137.59087857604027,233.22371393442157,119.70264370739461
donggaocun_aq#25,134.58726561069489,239.85517889261249,133.16648051142693
donggaocun_aq#26,134.201874345541,248.84860605001452,145.22533825039864
donggaocun_aq#27,139.46684101223946,259.80279728770256,158.81923252344131
donggaocun_aq#28,144.08884447813034,270.3403355181217,172.65822166204455
donggaocun_aq#29,149.31310823559764,281.1522579193115,185.62783116102221
donggaocun_aq#30,155.6238586008549,292.4313911795616,196.95080944895747
donggaocun_aq#31,162.6338602602482,304.06793370842934,207.5097568035126
donggaocun_aq#32,169.47013470530513,314.40518736839294,217.95834380388263
donggaocun_aq#33,177.6214536726475,326.40213429927826,227.09176731109622
donggaocun_aq#34,186.8890465795994,338.81127148866653,235.20763295888904
donggaocun_aq#35,197.3456789851189,351.68438479304314,242.33926746249202
donggaocun_aq#36,209.47696024179461,366.15833699703217,248.54159075021747
donggaocun_aq#37,222.98051100969317,381.82348370552063,254.45569223165515
donggaocun_aq#38,237.12555271387103,397.90372595191,260.8571578860283
donggaocun_aq#39,251.58539134263995,414.0322197973728,268.0361874103546
donggaocun_aq#40,266.7899281382561,430.617800951004,275.66941797733307
donggaocun_aq#41,283.4759794473648,448.65898698568344,283.2462860941887
donggaocun_aq#42,301.5911386013031,468.5016259551048,291.15020513534546
donggaocun_aq#43,320.1297448277474,488.9660845696926,299.72015285491943
donggaocun_aq#44,338.30537092685705,509.22292053699493,309.12087416648865
donggaocun_aq#45,356.0074929594994,529.091796875,319.19300758838654
donggaocun_aq#46,373.1250813603402,548.3470901846886,329.76556223630905
donggaocun_aq#47,389.37590748071676,566.8379056453705,340.8947815895081
