test_id,PM2.5,PM10,O3
CD9#0,7.808742755651476,9.355069260299205,0.0
CD9#1,6.711913177371027,7.523341839015484,0.0
CD9#2,6.38783732056618,6.27947372160852,0.0
CD9#3,6.262083995342257,5.890550635010004,0.0
CD9#4,6.621594703197482,6.079728939011693,0.0
CD9#5,7.918797206878665,7.742675954103469,0.0
CD9#6,10.079093134403232,10.737568943202495,0.0
CD9#7,11.479625746607784,13.146701983362435,0.0
CD9#8,12.118514475226407,14.908020854741334,0.0
CD9#9,12.134300759434705,16.100961396843193,0.0
CD9#10,11.919134280085569,16.96464222818613,0.0
CD9#11,11.794884410500531,17.773004771769045,0.0
CD9#12,11.908699998259548,18.684166637063026,0.0
CD9#13,12.233113008737568,19.706760969758033,0.0
CD9#14,12.773515403270727,20.78617285788059,0.0
CD9#15,13.325673222541814,21.81718235313892,0.0
CD9#16,13.859105277061467,22.74930861890316,0.0
CD9#17,14.300809055566793,23.549491725862026,0.0
CD9#18,14.63203631639481,24.19598405510187,0.0
CD9#19,14.917458128929143,24.681125780940054,0.0
CD9#20,15.15192728042603,25.017894503474235,0.0
CD9#21,15.173904705047612,24.98633257448673,0.0
CD9#22,14.459765774011617,23.881756308674813,0.0
CD9#23,13.257583165168766,20.645675128698347,0.0
CD9#24,10.271460533142093,15.300687041133642,0.0
CD9#25,8.030594867467883,11.479544218629599,0.0
CD9#26,7.460338139533999,9.663884181529284,0.0
CD9#27,6.934815460443499,8.808247181028127,0.0
CD9#28,6.490746611356737,8.837710388749837,0.0
CD9#29,7.159415999054911,10.119716048240662,0.0
CD9#30,8.813697957992556,12.608950283378363,0.0
CD9#31,9.962542855739596,14.609112759679556,0.0
CD9#32,10.53798550665379,16.04846801832318,0.0
CD9#33,10.639166572690014,16.95079142823815,0.0
CD9#34,10.538775944709782,17.494538931548593,0.0
CD9#35,10.539787405729298,17.95880243629217,0.0
CD9#36,10.687921491265302,18.51265193670988,0.0
CD9#37,10.97536247968674,19.216030257940293,0.0
CD9#38,11.37554016411305,20.059662978351117,0.0
CD9#39,11.855035123229031,21.015861171483994,0.0
CD9#40,12.446070507168775,22.09591180086136,0.0
CD9#41,13.199540287256246,23.363002091646194,0.0
CD9#42,14.096071863174444,24.793807849287987,0.0
CD9#43,15.111264050006872,26.32418627142906,0.0
CD9#44,16.159911870956424,27.85359137356281,0.0
CD9#45,17.02041295766831,29.135301741957665,0.0
CD9#46,17.175168991088874,29.495648127794265,0.0
CD9#47,17.07028173208237,27.990743315219877,0.0
