test_id,PM2.5,PM10,O3
pingchang_aq#0,32.02162481844425,81.7340148240328,35.7720159739256
pingchang_aq#1,33.68012950196862,92.33480278402568,34.75435154139996
pingchang_aq#2,28.925300501286987,103.73058900237085,48.27301615476608
pingchang_aq#3,31.49365590140224,110.90187434107067,65.38729697465897
pingchang_aq#4,36.75058960169554,117.28200268000366,76.48864902555943
pingchang_aq#5,41.74378590285778,123.48395802080633,81.27288866043091
pingchang_aq#6,46.32721570134163,129.33554265648127,79.29792238771915
pingchang_aq#7,49.89365702867508,134.25489202141762,74.45562905073166
pingchang_aq#8,52.45568090677261,137.7249936759472,68.40444910526276
pingchang_aq#9,54.134420454502106,139.64108534157276,62.08028081059456
pingchang_aq#10,55.33232441544533,140.24978630244732,55.458698242902756
pingchang_aq#11,56.31578882783651,139.72503893077374,48.29185242950916
pingchang_aq#12,57.035037726163864,138.35615813732147,40.89711746573449
pingchang_aq#13,57.29654058814049,136.43620274960995,33.75062752515078
pingchang_aq#14,57.0271118208766,133.66521015763283,27.518868207931522
pingchang_aq#15,56.037013813853264,130.32378692179918,22.63720716908574
pingchang_aq#16,54.632400162518024,126.55724942684175,18.47811360657215
pingchang_aq#17,53.03166736662388,122.56499119102956,14.649872496724129
pingchang_aq#18,51.430730521678925,118.22141878306867,11.458215173333883
pingchang_aq#19,49.59096026420593,113.66714622825386,9.389217801392078
pingchang_aq#20,47.91639772057533,109.12231583148242,7.748154412955046
pingchang_aq#21,46.58210897445679,104.69805452972652,6.272338185459375
pingchang_aq#22,45.781012400984764,100.59035636484624,4.876677244901657
pingchang_aq#23,45.43184846639633,97.71166626363994,3.776367463171482
pingchang_aq#24,45.290174409747124,97.85595681518318,3.775802880525589
pingchang_aq#25,43.175666108727455,107.58286967873575,9.055864050984383
pingchang_aq#26,36.2397588044405,115.68636782467367,25.65285234153271
pingchang_aq#27,36.81564123928547,120.57814698666336,43.99670428037644
pingchang_aq#28,39.656900241971016,124.31358002126218,57.12987972795963
pingchang_aq#29,42.18441582471132,127.52738811075689,65.22911833226681
pingchang_aq#30,44.774022333323956,131.35594733059406,67.31009693443775
pingchang_aq#31,47.2688260525465,134.80235747992992,65.62247794866562
pingchang_aq#32,49.21218121051788,137.2097408771515,61.94456188380718
pingchang_aq#33,50.853399738669395,137.87672713398933,57.55233360826969
pingchang_aq#34,51.5705401301384,137.89950512349606,53.108068227767944
pingchang_aq#35,52.46056608110666,136.89987935125828,46.997963830828674
pingchang_aq#36,53.10973413288593,135.29042944312096,40.164404354989536
pingchang_aq#37,53.38810104876757,132.87037663161755,33.5584306716919
pingchang_aq#38,53.09009341150522,129.6687587350607,28.21540027856827
pingchang_aq#39,52.330290764570236,125.94106063246728,23.914948984980587
pingchang_aq#40,51.38047444075346,122.02147930860521,20.07262420654297
pingchang_aq#41,50.484238997101784,118.19685868918897,16.109169766306877
pingchang_aq#42,49.68088588118553,114.56418119370939,11.947771526873112
pingchang_aq#43,49.005751587450504,111.26817166805269,7.538506057113409
pingchang_aq#44,48.68776714801788,108.43446847051383,2.6622183844447136
pingchang_aq#45,48.40984433889389,105.9839551523328,-2.1571321114897732
pingchang_aq#46,47.544132232666016,103.4970659390092,-2.558679580688477
pingchang_aq#47,46.097456470131874,100.75409281998874,-1.7762270197272303
