test_id,PM2.5,PM10,O3
fengtaihuayuan_aq#0,36.778021425008774,89.88704124093056,13.173065796494484
fengtaihuayuan_aq#1,29.33815622329712,87.11454951763153,14.04581056162715
fengtaihuayuan_aq#2,28.98715415596962,79.37123861908913,22.40874495729804
fengtaihuayuan_aq#3,24.31687816977501,66.9873898923397,39.95247386395931
fengtaihuayuan_aq#4,19.887963697314262,56.920859068632126,56.529574155807495
fengtaihuayuan_aq#5,16.739225059747696,50.84369874000549,68.92356392741203
fengtaihuayuan_aq#6,14.966071113944052,48.89010697603226,76.05452820658684
fengtaihuayuan_aq#7,14.786100745201109,50.07038423418999,77.80198566615582
fengtaihuayuan_aq#8,15.437578499317167,53.1564124673605,75.33633545041084
fengtaihuayuan_aq#9,16.46713064610958,57.22311142086983,69.79635071754456
fengtaihuayuan_aq#10,17.517582409083843,61.38646066188812,62.18456247448922
fengtaihuayuan_aq#11,18.294964268803596,65.3723976612091,53.43083035945892
fengtaihuayuan_aq#12,18.25751741230488,68.41775131225586,44.551098600029945
fengtaihuayuan_aq#13,17.434364683926105,70.20987153053284,36.16108851134777
fengtaihuayuan_aq#14,15.775384083390234,70.40436896681786,28.917239286005497
fengtaihuayuan_aq#15,13.346536874771116,68.85158360004425,23.333425376564264
fengtaihuayuan_aq#16,10.470689591020344,66.42507454752922,19.118638150393963
fengtaihuayuan_aq#17,7.257325388491153,63.226911634206765,15.860754374414682
fengtaihuayuan_aq#18,3.8419004566967487,59.68296802043915,13.473493825644255
fengtaihuayuan_aq#19,0.1323666498064996,55.870325312018394,11.651282586157324
fengtaihuayuan_aq#20,-3.955716229975223,51.3975014090538,10.291589800268413
fengtaihuayuan_aq#21,-8.124355390667915,46.22628651559353,10.021535702049734
fengtaihuayuan_aq#22,-11.872563503682613,41.47518488764763,10.666473086923363
fengtaihuayuan_aq#23,-15.244328431785107,37.4858218729496,12.015359651297333
fengtaihuayuan_aq#24,-18.367920838296413,34.62415650486946,13.709307692945004
fengtaihuayuan_aq#25,-20.52597138285637,37.35599234700203,15.92593514919281
fengtaihuayuan_aq#26,-15.098189137876034,32.01166830211878,21.95582414418459
fengtaihuayuan_aq#27,-14.07344724982977,25.28912484645844,35.71364688873291
fengtaihuayuan_aq#28,-12.770389713346958,21.592641264200214,49.15584449470043
fengtaihuayuan_aq#29,-11.053132317960262,20.91134107857943,59.76838582754135
fengtaihuayuan_aq#30,-8.762013293802738,24.23944759368897,65.97878813743591
fengtaihuayuan_aq#31,-5.795178584754467,29.300644755363468,67.48734651505947
fengtaihuayuan_aq#32,-2.9284049719572063,32.929273784160614,65.52972927689552
fengtaihuayuan_aq#33,0.09645768254995357,38.187018007040024,61.647048234939575
fengtaihuayuan_aq#34,2.758937142789364,42.40774178504944,55.09207570552826
fengtaihuayuan_aq#35,5.097624350339174,45.68581014871597,47.35627603530884
fengtaihuayuan_aq#36,6.627840010449289,47.78158155083656,39.90101207792759
fengtaihuayuan_aq#37,7.066083697602152,48.581761851906776,33.89898131042719
fengtaihuayuan_aq#38,6.435048921033739,48.249202728271484,29.862746715545654
fengtaihuayuan_aq#39,5.139928124845028,47.44074912369251,27.255292557179928
fengtaihuayuan_aq#40,3.7058768905699253,46.824444115161896,24.887137442827225
fengtaihuayuan_aq#41,2.382086466997862,46.765236884355545,21.794842310249805
fengtaihuayuan_aq#42,0.92427571490407,47.0232165902853,18.43598984926939
fengtaihuayuan_aq#43,-1.1304108798503874,46.90316018462181,15.679670099169016
fengtaihuayuan_aq#44,-3.9493643492460246,46.178625255823135,13.961967788636684
fengtaihuayuan_aq#45,-7.229485511779785,44.9407864511013,12.748884286731482
fengtaihuayuan_aq#46,-10.53497189283371,43.33042831718922,11.956600006669762
fengtaihuayuan_aq#47,-13.533396787941456,41.50300817191601,12.064027499407532
