test_id,PM2.5,PM10,O3
wanshouxigong_aq#0,51.42596335336567,126.98431447148323,3.2553503699600697
wanshouxigong_aq#1,49.50724249705672,127.17715233564377,7.377037875354291
wanshouxigong_aq#2,48.55309369042516,136.23716071248055,23.383825704455376
wanshouxigong_aq#3,47.50810546427965,135.7810501754284,44.669817224144936
wanshouxigong_aq#4,47.33363542333245,134.4810764491558,65.61157403886318
wanshouxigong_aq#5,47.11207116395235,133.47428008913994,81.65729647874832
wanshouxigong_aq#6,47.290223594754934,133.2556612789631,90.59384739398956
wanshouxigong_aq#7,47.88232374563813,133.96903946995735,93.8606429696083
wanshouxigong_aq#8,49.081174086779356,135.16658172011375,92.54552862048149
wanshouxigong_aq#9,50.64338516443968,136.37717247009277,87.94233536720276
wanshouxigong_aq#10,52.39242247492076,137.19639852643013,81.1462909579277
wanshouxigong_aq#11,54.191318854689605,137.8034020960331,72.63781255483627
wanshouxigong_aq#12,56.04912735521794,138.26699256896973,62.59754626452923
wanshouxigong_aq#13,57.78062132000924,138.29846248030663,52.0073783993721
wanshouxigong_aq#14,58.83395609259606,137.24839687347412,42.474136002361774
wanshouxigong_aq#15,58.77608384937049,134.77091267704964,35.15486358106136
wanshouxigong_aq#16,57.84451873600484,131.6705921292305,29.29315986484289
wanshouxigong_aq#17,56.469360217452056,127.93000712990761,24.378106728196144
wanshouxigong_aq#18,54.749892130494125,123.87824475765228,20.076591804623604
wanshouxigong_aq#19,52.657098833471544,119.53626990318298,16.336303859949112
wanshouxigong_aq#20,50.084980104118586,114.79864105582237,13.332884334027767
wanshouxigong_aq#21,46.985466074198484,109.40848186612129,11.43744070455432
wanshouxigong_aq#22,43.484097488224506,103.61663356423378,10.593717381358147
wanshouxigong_aq#23,39.8131707534194,97.56157279014587,10.388604443520308
wanshouxigong_aq#24,35.11074973270297,91.68049201369286,10.34251369908452
wanshouxigong_aq#25,35.19330071657896,103.09329390525818,12.904014982283115
wanshouxigong_aq#26,38.71862318739295,119.09147709608078,25.12334967404604
wanshouxigong_aq#27,40.70674057677388,122.48927935957909,41.76091829687357
wanshouxigong_aq#28,43.16724680364132,124.50068980455399,58.09075003862381
wanshouxigong_aq#29,44.82810555770993,125.533357411623,70.97240751981735
wanshouxigong_aq#30,45.835416574031115,126.9191923737526,78.25318744778633
wanshouxigong_aq#31,46.52369010448456,127.91476130485535,81.34060671925545
wanshouxigong_aq#32,47.264364287257195,126.94500342011452,82.68808817863464
wanshouxigong_aq#33,47.58076537773013,128.09792190790176,80.8679831624031
wanshouxigong_aq#34,48.646899819374084,128.22297379374504,76.21685615181923
wanshouxigong_aq#35,50.12602162361145,128.20677980780602,69.6621667444706
wanshouxigong_aq#36,51.71559983119369,127.98442855477333,62.20846748352051
wanshouxigong_aq#37,52.842918831855066,127.0965887606144,55.265629798173904
wanshouxigong_aq#38,52.88001493364573,125.04726693034172,50.01121810078621
wanshouxigong_aq#39,51.74922151863576,121.89889118075371,46.70664718747139
wanshouxigong_aq#40,50.10771977901459,118.42076614499092,44.04093085229397
wanshouxigong_aq#41,48.710580084472895,115.46414464712143,40.25093039870262
wanshouxigong_aq#42,47.362216763198376,112.97871395945549,35.39414165914059
wanshouxigong_aq#43,45.5346686989069,110.36010429263115,30.54355027526617
wanshouxigong_aq#44,42.96691745519638,107.41440922021866,26.550756715238094
wanshouxigong_aq#45,39.90684536844492,104.12972405552864,23.28219524025917
wanshouxigong_aq#46,36.63688623532653,100.46068757772446,20.810260012745857
wanshouxigong_aq#47,33.13050788640976,96.55545368790627,19.429457806050777
