test_id,PM2.5,PM10,O3
zhiwuyuan_aq#0,53.96697807312011,126.30320221185686,18.51893473416567
zhiwuyuan_aq#1,56.66670668125152,124.17125128209592,29.27172453701496
zhiwuyuan_aq#2,57.81693720817565,124.26051374524833,41.79800698161125
zhiwuyuan_aq#3,62.1019617319107,126.4217570796609,55.05047453939914
zhiwuyuan_aq#4,66.54836344718933,128.77822320908308,67.7140258848667
zhiwuyuan_aq#5,70.58205115795135,132.04485796391964,78.22679029405116
zhiwuyuan_aq#6,73.87812340259552,135.8270375430584,85.73956501483916
zhiwuyuan_aq#7,77.01741933822632,140.07638305425644,90.42189694941042
zhiwuyuan_aq#8,79.9985933303833,144.49390530586243,92.60723999142645
zhiwuyuan_aq#9,82.84441232681274,148.72420176863673,92.99219885468482
zhiwuyuan_aq#10,85.58394598960876,152.48713761568072,92.33605816960333
zhiwuyuan_aq#11,88.36276030540466,155.60791686177257,90.8521091043949
zhiwuyuan_aq#12,91.26505637168884,158.0985799431801,88.79567997157572
zhiwuyuan_aq#13,94.29489088058472,159.95298683643344,86.40021529793738
zhiwuyuan_aq#14,97.22473287582397,161.19428992271426,83.70922629535197
zhiwuyuan_aq#15,99.15806329250336,162.20757350325587,80.37680815160273
zhiwuyuan_aq#16,100.52914607524872,163.61372873187068,76.8316639959812
zhiwuyuan_aq#17,101.43249225616455,165.11432051658633,73.20319132506846
zhiwuyuan_aq#18,102.06273400783539,166.5248186886311,69.90679170191287
zhiwuyuan_aq#19,102.51063239574432,167.77310043573382,67.19873730838297
zhiwuyuan_aq#20,105.16811203956604,169.39601346850398,66.73841455578803
zhiwuyuan_aq#21,107.07603371143341,169.83941301703456,68.76164512336253
zhiwuyuan_aq#22,108.39194548130035,170.18088817596438,71.88337647914885
zhiwuyuan_aq#23,109.54743981361389,170.784766972065,75.23259782791136
zhiwuyuan_aq#24,110.5610191822052,171.50270044803622,78.66733840107916
zhiwuyuan_aq#25,114.41219532489777,170.04362121224406,82.47784385085104
zhiwuyuan_aq#26,116.19122302532196,172.63183578848842,86.56849788129328
zhiwuyuan_aq#27,121.63632297515869,178.00839975476268,91.52677176892756
zhiwuyuan_aq#28,126.78162348270416,183.28498616814616,96.54739347100256
zhiwuyuan_aq#29,130.5873349905014,188.87309640645984,99.83396986126898
zhiwuyuan_aq#30,132.89364361763,194.18598383665088,100.69031572341918
zhiwuyuan_aq#31,134.74107110500336,199.16024148464206,99.70708352327345
zhiwuyuan_aq#32,136.56416833400726,203.72317746281627,97.79925554990767
zhiwuyuan_aq#33,138.59338510036469,207.8419651091099,95.61263653635977
zhiwuyuan_aq#34,140.82126104831696,211.5715651214123,93.57647728919981
zhiwuyuan_aq#35,143.07107281684875,214.96855556964877,91.80044727027415
zhiwuyuan_aq#36,145.19999516010284,218.0495893955231,90.16055583953856
zhiwuyuan_aq#37,147.21646797657013,220.84386914968493,88.43452176451682
zhiwuyuan_aq#38,149.11491084098816,223.33689838647845,86.65166908502577
zhiwuyuan_aq#39,150.9879845380783,225.5657568573952,84.92331029474734
zhiwuyuan_aq#40,152.97364628314972,227.68008142709735,83.39785428345202
zhiwuyuan_aq#41,155.14913153648376,229.83966246247294,82.36847153306006
zhiwuyuan_aq#42,157.56071627140045,232.09601625800136,81.95589575171469
zhiwuyuan_aq#43,160.20596647262573,234.4064022600651,82.08078365027903
zhiwuyuan_aq#44,163.10437405109406,236.69135957956317,82.60468940436839
zhiwuyuan_aq#45,166.15733170509336,238.91626447439197,83.68039166927336
zhiwuyuan_aq#46,169.05446290969846,240.97107574343684,85.39321157336234
zhiwuyuan_aq#47,171.47682261466977,242.7653403580189,87.75150993466376
