test_id,PM2.5,PM10,O3
dongsi_aq#0,67.14396408200264,118.69995124638082,1.723359625786543
dongsi_aq#1,66.68010442703962,126.79640334099533,9.236821845173836
dongsi_aq#2,69.0554861575365,137.92270243167877,22.5178952254355
dongsi_aq#3,71.31765377521515,142.97821804881096,38.415665991604335
dongsi_aq#4,72.68281999230385,146.70296594500545,53.10823766887189
dongsi_aq#5,72.6742349639535,148.95007975399497,66.94915264844894
dongsi_aq#6,71.68505454063416,151.0412219911814,75.70644231140615
dongsi_aq#7,71.15645557641983,154.15923073887828,79.38418141007425
dongsi_aq#8,71.21259468048811,157.6740347594023,78.44730810821058
dongsi_aq#9,71.7596942037344,161.18767067790034,73.79100385308267
dongsi_aq#10,72.63679877668619,164.59852859377864,66.46427942812443
dongsi_aq#11,73.7265661880374,168.4626999497414,56.910208381712444
dongsi_aq#12,75.0612725019455,172.52225883305076,45.823569446802146
dongsi_aq#13,76.45728816092014,176.6480251401663,34.04549783468247
dongsi_aq#14,77.58966705948114,180.3693136572838,22.402151439338926
dongsi_aq#15,77.56913786381483,182.94147431850436,11.766492038965225
dongsi_aq#16,75.48824233561754,183.07221189141276,3.4067825786769395
dongsi_aq#17,71.42737721651793,181.05554364621642,0.01
dongsi_aq#18,65.72497069835663,177.19340898096564,0.01
dongsi_aq#19,63.20791829377413,176.95716783404353,0.01
dongsi_aq#20,59.54028490930796,173.41331101953986,0.01
dongsi_aq#21,55.67367818951607,168.49856667220595,0.01
dongsi_aq#22,51.57661126554012,162.74659268558028,0.01
dongsi_aq#23,48.03847673535347,157.02337197959426,4.316985957324506
dongsi_aq#24,45.55123668909073,151.72513075172904,8.793831948190928
dongsi_aq#25,44.53824381530285,159.3013805896044,14.043762741610408
dongsi_aq#26,49.381226770579815,169.3541265279055,25.148095805197958
dongsi_aq#27,53.597416654229164,172.78574071824553,38.803380906581886
dongsi_aq#28,57.17814749479294,174.52438570559028,51.710441470146186
dongsi_aq#29,59.40136630088091,174.51093755662444,63.47756776213647
dongsi_aq#30,60.91954028606415,174.72203455865386,69.83277605473995
dongsi_aq#31,63.04279435425997,175.83370827138427,71.29189430177212
dongsi_aq#32,65.64412876963615,177.28519484400752,68.9569868594408
dongsi_aq#33,68.4479221329093,178.65519881248477,64.20405595004559
dongsi_aq#34,71.1286263242364,179.77492943406108,58.154483824968345
dongsi_aq#35,73.3682006970048,180.38316614925864,51.667693749070175
dongsi_aq#36,74.95655741542578,180.32354801893237,45.32955777645112
dongsi_aq#37,75.80437070131302,179.5776399970055,39.40113889425994
dongsi_aq#38,76.00571668148041,177.8841616213322,34.248763285577304
dongsi_aq#39,75.77871173620224,175.48212453722957,29.96468542516232
dongsi_aq#40,75.55230374634266,172.7960439771414,26.411583185195926
dongsi_aq#41,75.82436364889145,170.21018058061603,23.46614139899612
dongsi_aq#42,76.56454283744097,168.29342998564246,20.56738452613354
dongsi_aq#43,77.45162364840508,166.8429917097092,17.940039247274402
dongsi_aq#44,77.97108110040426,165.4282853752375,16.054758975282315
dongsi_aq#45,77.78947512060404,163.65807168185714,15.126683941110969
dongsi_aq#46,76.92677842080593,161.41483657062057,15.156959239393473
dongsi_aq#47,75.64101233333349,158.84200200438502,16.040197126567367
