test_id,PM2.5,PM10,O3
huairou_aq#0,32.75899939239025,73.23930250480771,34.245840921998024
huairou_aq#1,32.439277946949005,69.95811311528087,35.09078750014305
huairou_aq#2,38.21005211770534,55.84274845197797,35.40002163499594
huairou_aq#3,41.73657648265361,45.37617648951709,41.744088247418404
huairou_aq#4,46.36846967041492,36.49122760631144,46.48703472316265
huairou_aq#5,53.483816593885415,31.669691363349557,48.785267904400826
huairou_aq#6,61.96769298613071,34.7911982703954,46.820089653134346
huairou_aq#7,71.9233058989048,40.85977972485125,41.56273590028286
huairou_aq#8,82.21572035551071,49.57610359415412,34.57233490049839
huairou_aq#9,91.89139384031296,59.73947186022997,27.36321161687374
huairou_aq#10,100.65317061543465,69.81161849573255,20.40846114233136
huairou_aq#11,108.71314439177513,78.25973894447088,13.516955431550741
huairou_aq#12,116.07700303196907,84.10641396418214,6.859470434486867
huairou_aq#13,122.43995469808578,87.20211974345148,1.210240252315998
huairou_aq#14,127.1063135266304,88.56817928142846,-1.6722402796149254
huairou_aq#15,129.749122351408,89.56541378982365,-2.590208813548088
huairou_aq#16,130.82028144598007,90.59746447950602,-3.1601780280470844
huairou_aq#17,131.08945190906525,90.80063790082932,-3.4847210496664043
huairou_aq#18,130.78220000863075,89.12475284188986,-2.893823117017746
huairou_aq#19,129.75716295838356,86.07249895110726,-1.1220794022083282
huairou_aq#20,127.92542353272438,83.67063431069255,1.5719888880848885
huairou_aq#21,125.37627869844437,83.61901531927288,4.877528294920922
huairou_aq#22,122.16488173604012,92.0815453492105,7.749453343451024
huairou_aq#23,118.78960993885994,99.28915873169899,12.625817783176899
huairou_aq#24,115.01502376794815,107.74320367723703,19.246509466320276
huairou_aq#25,112.18288093805313,113.33829399198294,24.81327213346958
huairou_aq#26,118.78023198246956,105.38351342082024,35.74986136704683
huairou_aq#27,124.70724901556969,100.94168052077293,51.16251334547997
huairou_aq#28,132.76095706224442,98.57725959271193,61.37712006270886
huairou_aq#29,142.12144535779953,101.53246777132154,68.2422953248024
huairou_aq#30,149.8828930258751,113.0989153124392,71.0490560233593
huairou_aq#31,158.1542175412178,126.59403759986162,69.34875975549221
huairou_aq#32,166.3636772632599,141.71613158658147,64.37773954868317
huairou_aq#33,173.5274453163147,155.4960536956787,59.13573053479195
huairou_aq#34,179.6778822541237,167.43249777704477,51.70308674871922
huairou_aq#35,185.5461549758911,176.3315494172275,42.7712087854743
huairou_aq#36,191.3223156929016,181.17689521983266,33.618107847869396
huairou_aq#37,196.46174949407578,182.92629536241293,25.985135447233915
huairou_aq#38,200.1671154499054,182.77886353433132,20.716763120144606
huairou_aq#39,202.1478289961815,181.8636459298432,17.129767559468746
huairou_aq#40,202.51660722494125,180.55786898359656,14.526412788778543
huairou_aq#41,201.74256259202957,178.53655563667417,12.224900625646114
huairou_aq#42,200.25443941354752,175.36498617380857,9.998521216213703
huairou_aq#43,198.33630061149597,170.72617212310433,8.08376907557249
huairou_aq#44,196.29066783189774,163.6388784646988,6.993043757975102
huairou_aq#45,193.82350581884384,153.29399298876524,8.35229304432869
huairou_aq#46,189.12067532539368,147.2571092657745,11.698793582618237
huairou_aq#47,182.43671852350235,146.97738599032164,16.278720133006573
