test_id,PM2.5,PM10,O3
KF1#0,97.1100948035717,48.376548117399224,0.0
KF1#1,145.89947580099107,118.77441816329959,0.0
KF1#2,193.13574092388154,165.9461766958237,0.0
KF1#3,234.31545965671538,201.53801529407505,0.0
KF1#4,263.3989286899566,220.21805348396305,0.0
KF1#5,274.63478164672847,219.8339174509049,0.0
KF1#6,281.6396527767181,223.9238542556763,0.0
KF1#7,280.9621339321136,220.15344872474674,0.0
KF1#8,277.4118023395538,212.718393445015,0.0
KF1#9,273.66191582679744,204.7110752820969,0.0
KF1#10,270.6163784742355,196.9353679418564,0.0
KF1#11,269.06489353179927,190.35090057849888,0.0
KF1#12,269.4314796209335,185.00307598114017,0.0
KF1#13,272.211489367485,181.12743923664098,0.0
KF1#14,277.5539958953857,179.2357069730759,0.0
KF1#15,285.3398877859115,179.50775098800662,0.0
KF1#16,295.460206913948,181.95222666263584,0.0
KF1#17,307.7617049694061,186.21775588989263,0.0
KF1#18,322.080980348587,192.0411156892777,0.0
KF1#19,338.32800559997554,199.08088095188145,0.0
KF1#20,356.68402175903316,207.17772088050847,0.0
KF1#21,377.10988645553584,216.46073455810551,0.0
KF1#22,399.3780520439148,226.93203406333927,0.0
KF1#23,422.82793765068055,238.06550474166875,0.0
KF1#24,446.7492871761322,249.08326663970954,0.0
KF1#25,476.74420409202577,260.8548335552216,0.0
KF1#26,502.75295691490174,255.4804906368256,0.0
KF1#27,524.1579502105714,265.76584439277656,0.0
KF1#28,545.1880307674409,269.28235874176033,0.0
KF1#29,566.4486954689027,279.77864427566533,0.0
KF1#30,584.4514339447022,289.4570998191834,0.0
KF1#31,599.5754290103913,297.7281103134156,0.0
KF1#32,612.095483827591,305.2039853096009,0.0
KF1#33,621.5364337444306,310.7629763603211,0.0
KF1#34,628.6484363555909,315.01209211349493,0.0
KF1#35,633.6344626426697,317.9865338802338,0.0
KF1#36,636.9320056915284,319.98116440773015,0.0
KF1#37,638.9140804290772,321.2215205669404,0.0
KF1#38,639.9141324043275,321.924442434311,0.0
KF1#39,640.1504574298859,322.2708509445191,0.0
KF1#40,640.0428989410401,322.4733620166779,0.0
KF1#41,639.5958693504334,322.47885618209847,0.0
KF1#42,638.8313832759858,322.24332489967355,0.0
KF1#43,637.9628496646882,321.96985902786264,0.0
KF1#44,637.4155207157136,321.96723618507394,0.0
KF1#45,637.3167396068574,322.25395431518564,0.0
KF1#46,637.603451538086,322.8592236042023,0.0
KF1#47,638.1223607540131,323.59654612541203,0.0
