test_id,PM2.5,PM10,O3
nongzhanguan_aq#0,79.40636751800776,131.58479049801826,2.3703935146331787
nongzhanguan_aq#1,72.03359691798687,132.81396329402924,7.729458928108215
nongzhanguan_aq#2,67.34729989618063,140.07503524422646,16.09676200151444
nongzhanguan_aq#3,63.720852263271816,145.04409633576873,30.662550985813144
nongzhanguan_aq#4,58.24612123519182,147.62679986655715,47.43175488710404
nongzhanguan_aq#5,50.64622985571623,149.00089219212535,62.67486953735352
nongzhanguan_aq#6,42.69194130972028,148.71295504271987,71.733651638031
nongzhanguan_aq#7,35.20312778651714,147.96225480735305,74.39843809604645
nongzhanguan_aq#8,28.64362893998623,146.98709927499297,71.5152587890625
nongzhanguan_aq#9,22.790053997188807,146.07331402599814,65.1636414527893
nongzhanguan_aq#10,17.242448199540377,145.2355003356934,57.20444643497468
nongzhanguan_aq#11,12.042544486001134,144.3733961135149,48.56702911853791
nongzhanguan_aq#12,7.3927298448979855,143.53502832353115,39.57248330116273
nongzhanguan_aq#13,3.133701656013727,142.58393868803978,30.60137259960175
nongzhanguan_aq#14,-0.6748630795627835,141.24776475131512,22.000226557254795
nongzhanguan_aq#15,-4.393409600481392,139.05314065515995,14.544365197420122
nongzhanguan_aq#16,-8.306571228429677,135.23599289357662,9.019380390644073
nongzhanguan_aq#17,-12.658973706886174,130.34839194267988,5.702438235282898
nongzhanguan_aq#18,-17.31863004155457,124.35749616473915,3.8987141251564026
nongzhanguan_aq#19,-21.570598525926474,122.38839812576772,3.8976393342018127
nongzhanguan_aq#20,-24.81415416300297,118.48147872835399,5.139827519655228
nongzhanguan_aq#21,-27.514405801892284,114.23474647104742,7.878543823957443
nongzhanguan_aq#22,-29.75960905849934,109.91652786731721,12.090575098991394
nongzhanguan_aq#23,-31.133529961109165,106.98673330247404,17.288024663925174
nongzhanguan_aq#24,-31.391316235065464,105.83355452865364,22.93744426965714
nongzhanguan_aq#25,-36.209125466644764,100.1364214345813,27.54106599092484
nongzhanguan_aq#26,-31.59628660976887,102.89076857268812,35.376037955284126
nongzhanguan_aq#27,-28.0780153721571,104.8953963816166,44.68657231330872
nongzhanguan_aq#28,-24.273731455206875,104.66471869498493,54.20971083641053
nongzhanguan_aq#29,-21.263589819893244,103.4397765249014,61.6791399717331
nongzhanguan_aq#30,-18.888044247403744,101.43015433102848,64.76603889465332
nongzhanguan_aq#31,-16.813788244500756,99.02447815984489,63.99027347564698
nongzhanguan_aq#32,-15.137954035773875,96.50802697986366,60.62033069133759
nongzhanguan_aq#33,-13.977090360596778,94.02503892779352,56.13161230087281
nongzhanguan_aq#34,-13.321943575516345,91.42042599618436,51.385230302810676
nongzhanguan_aq#35,-13.15772088430822,88.60917132347824,46.99971520900727
nongzhanguan_aq#36,-13.462557373568417,85.49729511141778,43.291411876678474
nongzhanguan_aq#37,-14.19348349235952,82.00227394700052,40.266073942184455
nongzhanguan_aq#38,-15.086646275594832,78.22333659976722,37.95155251026154
nongzhanguan_aq#39,-15.965615173801782,74.26832284778358,36.20457911491395
nongzhanguan_aq#40,-16.777996318414807,70.42508747428657,34.71355491876603
nongzhanguan_aq#41,-17.356516605243087,67.02011125162245,33.16414445638657
nongzhanguan_aq#42,-17.747757671400905,64.15518004447223,31.47349536418915
nongzhanguan_aq#43,-18.086400059983134,61.78234176710248,29.91274702548981
nongzhanguan_aq#44,-18.513991622254256,59.60531033575535,28.768707990646366
nongzhanguan_aq#45,-19.116331817582253,57.30456491932273,28.233552634716037
nongzhanguan_aq#46,-19.731978392228488,55.16219841316342,28.553653419017795
nongzhanguan_aq#47,-19.984669266268615,54.013890475034714,29.976074993610386
