test_id,PM2.5,PM10,O3
LW2#0,11.150953959673643,18.634573838114736,0.0
LW2#1,8.736458271741867,14.566460160911081,0.0
LW2#2,7.200064465403557,13.968317380547521,0.0
LW2#3,7.031858921051025,14.04113779067993,0.0
LW2#4,8.442252963781357,15.34628024548292,0.0
LW2#5,10.037213809788227,16.445005482435224,0.0
LW2#6,11.270796235650778,17.10235545635223,0.0
LW2#7,12.041719634085894,17.7631835848093,0.0
LW2#8,12.447034198790789,18.336444182693956,0.0
LW2#9,12.636518757790327,18.694297021627424,0.0
LW2#10,12.782500620931387,18.861050961911676,0.0
LW2#11,12.992129679769278,18.92604233920574,0.0
LW2#12,13.317098408937454,18.977484202384947,0.0
LW2#13,13.748618893325329,19.073889388144014,0.0
LW2#14,14.278563112020493,19.279733283817766,0.0
LW2#15,14.837970405817032,19.628943821787832,0.0
LW2#16,15.389109008014202,20.137561282515524,0.0
LW2#17,15.958967104554176,20.809463022649286,0.0
LW2#18,16.47734659165144,21.559035053849218,0.0
LW2#19,16.917581796646118,22.267907580733297,0.0
LW2#20,17.239665061235428,22.75896864235401,0.0
LW2#21,17.446476131677628,22.759244686365125,0.0
LW2#22,17.44521352648735,21.65810087919235,0.0
LW2#23,17.569186717271805,19.77065632343292,0.0
LW2#24,14.786894366145134,17.42316106557846,0.0
LW2#25,11.55593228712678,14.725850096344946,0.0
LW2#26,9.61526121944189,14.329603782296179,0.0
LW2#27,9.082099873572588,14.700702486932276,0.0
LW2#28,9.78813062608242,15.608694052696226,0.0
LW2#29,10.63944560661912,16.43184030652046,0.0
LW2#30,11.565123915672302,17.082987783849237,0.0
LW2#31,12.228590920567513,18.021917513012884,0.0
LW2#32,12.599000856280327,18.959588056802748,0.0
LW2#33,12.738237388432026,19.67540415227413,0.0
LW2#34,12.77214016765356,20.163243992626665,0.0
LW2#35,12.862352393567562,20.560214391350744,0.0
LW2#36,13.059434313327074,20.986307433247564,0.0
LW2#37,13.378214675933123,21.492160207033155,0.0
LW2#38,13.814869068562984,22.07318613529205,0.0
LW2#39,14.35479061305523,22.743399760127065,0.0
LW2#40,14.975214675068855,23.508733904361723,0.0
LW2#41,15.678192988038063,24.379746189713476,0.0
LW2#42,16.45894046127796,25.349909237027166,0.0
LW2#43,17.28311286121607,26.375552883744238,0.0
LW2#44,18.105775624513626,27.34540591239929,0.0
LW2#45,18.814261823892593,27.929536274075506,0.0
LW2#46,19.315886631608006,27.43874700963497,0.0
LW2#47,20.089186564087864,26.043943336606024,0.0
